Packet ID,Order Date,Seller sku code,Quantity,Courier code,Order tracking number,Order Status,Delivered Date,Invoice Value,MRP,City,zipcode,Event ,Discount
8041573747,8/14/2024,GRC-SE-30,1,EK_E2E,MYEC1023922169,Delivered,8/17/2024,569,695,Asansol,713326,Mid Sale,15%
8041576503,8/14/2024,BR-M-50,1,flipkartlogistics,MYSP1134678091,Delivered,8/19/2024,559,699,Trivandrum,695583,Mid Sale,15%
8041728790,8/14/2024,PC-M-50,1,flipkartlogistics,MYSC1098607234,Delivered,8/21/2024,559,699,Bangalore,560091,Mid Sale,15%
9580958828,8/14/2024,BR-M-50,2,flipkartlogistics,MYSC1098606521,RTO Received,9/4/2024,559,699,Mumbai,421301,Mid Sale,15%
9580958828,8/14/2024,PC-M-50,2,flipkartlogistics,MYSC1098606521,RTO Received,9/4/2024,559,699,Mumbai,421301,Mid Sale,15%
8041944544,8/14/2024,PC-M-50,1,flipkartlogistics,MYSC1098606768,Delivered,8/18/2024,559,699,Jaipur,302021,Mid Sale,15%
8042189441,8/14/2024,BR-M-50,1,flipkartlogistics,MYSC1098607217,RTO Received,,559,699,Lucknow,226010,Mid Sale,15%
8042306119,8/15/2024,GRC-SE-30,1,flipkartlogistics,MYSP1134868239,Delivered,8/17/2024,569,695,South delhi,110019,Mid Sale,15%
8042347169,8/15/2024,ABF-SE-50,1,EK_E2E,MYEP1033371297,Delivered,8/21/2024,696,849,Bellary,583101,Mid Sale,15%
8042538756,8/15/2024,GRC-SE-30,1,flipkartlogistics,,Pre Cancelled,,569,695,New Delhi,110062,Mid Sale,15%
8042551376,8/15/2024,GRC-SE-30,1,flipkartlogistics,MYSC1098605303,Delivered,8/18/2024,569,695,New Delhi,110062,Mid Sale,15%
8042730092,8/15/2024,BR-M-50,1,flipkartlogistics,MYSP1134911233,Delivered,8/18/2024,559,699,Lucknow,226010,Mid Sale,15%
8042905289,8/15/2024,ABF-SE-50,1,flipkartlogistics,,Pre Cancelled,,696,849,New Delhi,110059,Mid Sale,15%
8042909817,8/15/2024,ABF-SE-50,1,flipkartlogistics,MYSP1134920146,Delivered,8/18/2024,696,849,New Delhi,110059,Mid Sale,15%
8043110050,8/15/2024,BR-M-50,1,EK_E2E,,Delivered,8/20/2024,559,699,Guntur,522007,Mid Sale,15%
8043184524,8/15/2024,GRC-SE-30,1,EK_E2E,,Delivered,8/20/2024,569,695,Dharwad,580032,Mid Sale,15%
8043411401,8/16/2024,BR-M-50,1,flipkartlogistics,MYSP1135058186,Delivered,8/20/2024,559,699,Mumbai,400026,Mid Sale,15%
8043499098,8/16/2024,PC-M-50,1,flipkartlogistics,MYSP1135054167,Delivered,8/18/2024,573,699,Delhi,110085,Mid Sale,15%
8043534365,8/16/2024,BR-M-50,1,ecomexpress,10393129058,RTO Received,9/23/2024,559,699,Parner,414302,Mid Sale,15%
8043598359,8/16/2024,GRC-SE-30,1,flipkartlogistics,MYSP1135070891,Delivered,8/17/2024,569,695,Gautam Buddha Nagar,201301,Mid Sale,15%
8043613630,8/16/2024,PC-M-50,1,ecomexpress,10393181804,RTO Received,,559,699,Rajampet,516115,Mid Sale,15%
8043763644,8/16/2024,ABF-SE-50,1,EK_E2E,MYEP1033518925,Delivered,8/21/2024,696,849,Brahmavar,576213,Mid Sale,15%
8043854971,8/16/2024,PC-M-50,1,flipkartlogistics,MYSC1098899690,Delivered,8/20/2024,559,699,Varanasi,221005,Mid Sale,15%
8043919020,8/16/2024,PC-M-50,1,EK_E2E,MYEP1033558865,Delivered,8/21/2024,559,699,Ranga Reddy,500100,Mid Sale,15%
8044118861,8/16/2024,GRC-SE-30,1,EK_E2E,,Pre Cancelled,,569,695,Salem,636141,Mid Sale,15%
8044226187,8/16/2024,PC-M-50,1,EK_E2E,MYEP1033587620,Delivered,8/22/2024,559,699,Iritty,670632,Mid Sale,15%
8044272152,8/16/2024,PC-M-50,1,flipkartlogistics,MYSP1135434917,RTO Received,,559,699,Greater Noida,201308,Mid Sale,15%
8044848601,8/17/2024,PC-M-50,1,flipkartlogistics,MYSC1099067734,RTO Received,,503,699,New Delhi,110092,BAU,10%
8045025464,8/17/2024,HS-SUN-50,1,flipkartlogistics,MYSP1135625989,Delivered,8/24/2024,515,699,Bangalore,560102,BAU,10%
8045027664,8/17/2024,BR-M-50,1,flipkartlogistics,MYSP1135627096,Delivered,8/21/2024,559,699,New Delhi,110009,BAU,10%
8045034695,8/17/2024,BR-M-50,1,flipkartlogistics,MYSC1099103638,Delivered,8/23/2024,559,699,Surat,395009,BAU,10%
9582022142,8/17/2024,GRC-SE-30,3,EK_E2E,MYEC1024228822,Delivered,8/27/2024,512,695,Kohima,797001,BAU,10%
9582022142,8/17/2024,MZ-M-50,3,EK_E2E,MYEC1024228822,Delivered,8/27/2024,503,699,Kohima,797001,BAU,10%
9582022142,8/17/2024,MZ-M-50,3,EK_E2E,MYEC1024228822,Delivered,8/27/2024,503,699,Kohima,797001,BAU,10%
8045315229,8/17/2024,PC-M-50,1,flipkartlogistics,MYSP1135810810,Delivered,8/26/2024,559,699,Mumbai,400013,BAU,10%
8045456495,8/18/2024,PC-M-50,1,flipkartlogistics,MYSC1099225611,RTO Received,,503,699,New Delhi,110067,Mid Sale,15%
8045796027,8/18/2024,MZ-M-50,1,flipkartlogistics,MYSC1099228574,RTO Received,8/24/2024,503,699,New Delhi,110092,Mid Sale,15%
8045849911,8/18/2024,ABF-SE-50,1,flipkartlogistics,MYSP1135896191,Delivered,8/23/2024,696,849,Vadodara,390002,Mid Sale,15%
8045957976,8/18/2024,HS-SUN-50,1,EK_E2E,,Pre Cancelled,,573,699,Kannur,670591,Mid Sale,15%
8045957977,8/18/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,559,699,Kannur,670591,Mid Sale,15%
8046269399,8/18/2024,BR-M-50,1,flipkartlogistics,,Pre Cancelled,,559,699,Coimbatore,641002,Mid Sale,15%
8046269404,8/18/2024,ABF-SE-50,1,flipkartlogistics,,Pre Cancelled,,696,849,Coimbatore,641002,Mid Sale,15%
8046548459,8/19/2024,GRC-SE-30,1,flipkartlogistics,MYSP1135996764,Delivered,8/24/2024,569,695,Hyderabad,500085,Mid Sale,15%
8046595925,8/19/2024,BR-M-50,1,flipkartlogistics,MYSC1099354200,RTO Received,8/26/2024,573,699,New Delhi,110014,Mid Sale,15%
8046817985,8/19/2024,BR-M-50,1,ecomexpress,3311696274,Delivered,8/24/2024,573,699,Ganganagar,335711,Mid Sale,15%
9582546729,8/19/2024,ABF-SE-50,2,flipkartlogistics,MYSC1099508074,Delivered,8/27/2024,696,849,Coimbatore,641002,Mid Sale,15%
9582546729,8/19/2024,BR-M-50,2,flipkartlogistics,MYSC1099508074,Delivered,8/27/2024,573,699,Coimbatore,641002,Mid Sale,15%
8046841701,8/19/2024,BR-M-50,1,flipkartlogistics,MYSP1136262105,Delivered,8/27/2024,573,699,Margao,403713,Mid Sale,15%
8046843919,8/19/2024,PC-M-50,1,EK_E2E,MYEC1024354979,Delivered,8/24/2024,573,699,Guntur,522002,Mid Sale,15%
8046859535,8/19/2024,PC-M-50,1,EK_E2E,MYEP1033930351,Delivered,8/25/2024,573,699,Kurnool,518003,Mid Sale,15%
8046859754,8/19/2024,PC-M-50,1,EK_E2E,MYEP1033930222,Delivered,8/26/2024,573,699,Mokokchung,798618,Mid Sale,15%
8046908403,8/19/2024,PC-M-50,1,flipkartlogistics,MYSP1136254611,Delivered,8/24/2024,573,699,Mumbai,400086,Mid Sale,15%
8046952511,8/19/2024,MZ-M-50,1,flipkartlogistics,MYSC1099506415,Delivered,8/24/2024,573,699,Hyderabad,500008,Mid Sale,15%
8047028162,8/19/2024,PC-M-50,1,flipkartlogistics,MYSP1136191769,Delivered,8/22/2024,573,699,Jalandhar,144002,Mid Sale,15%
8047196357,8/19/2024,PC-M-50,1,EK_E2E,MYEC1024323144,RTO Received,,573,699,Haldwani,263139,Mid Sale,15%
8047199807,8/19/2024,MZ-M-50,1,flipkartlogistics,MYSP1136255394,Delivered,8/26/2024,573,699,Ernakulam,682028,Mid Sale,15%
8047202998,8/19/2024,BR-M-50,1,flipkartlogistics,MYSP1136257128,Delivered,8/26/2024,573,699,Ernakulam,682028,Mid Sale,15%
8047223946,8/19/2024,PC-M-50,1,EK_E2E,MYEP1033927464,Delivered,8/24/2024,573,699,Pune,411015,Mid Sale,15%
8047239667,8/19/2024,BR-M-50,1,flipkartlogistics,MYSP1136192446,Delivered,8/22/2024,573,699,Jaipur,302017,Mid Sale,15%
8047301641,8/19/2024,ABF-SE-50,1,flipkartlogistics,MYSC1099506822,RTO Received,,696,849,Patna,800007,Mid Sale,15%
8047311161,8/20/2024,ABF-SE-50,1,flipkartlogistics,MYSC1099506284,Delivered,8/25/2024,696,849,Patna,800007,Mid Sale,15%
8047312048,8/20/2024,MZ-M-50,1,flipkartlogistics,MYSC1099471996,RTO Received,,573,699,Ajmer,305001,Mid Sale,15%
8047345084,8/20/2024,BR-M-50,1,flipkartlogistics,MYSP1136257412,Delivered,8/24/2024,573,699,Bangalore,560100,Mid Sale,15%
9582545193,8/20/2024,GRC-SE-30,3,EK_E2E,MYEC1024354099,Delivered,8/25/2024,569,695,Amravati,444604,Mid Sale,15%
9582545193,8/20/2024,MZ-M-50,3,EK_E2E,MYEC1024354099,Delivered,8/25/2024,573,699,Amravati,444604,Mid Sale,15%
9582545193,8/20/2024,BR-M-50,3,EK_E2E,MYEC1024354099,Delivered,8/25/2024,573,699,Amravati,444604,Mid Sale,15%
8047350874,8/20/2024,PC-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Neyyattinkara,695126,Mid Sale,15%
8047402455,8/20/2024,PC-M-50,1,EK_E2E,MYEP1033928010,Delivered,8/27/2024,573,699,Neyyattinkara,695121,Mid Sale,15%
8047428613,8/20/2024,BR-M-50,1,EK_E2E,MYEC1024322627,Delivered,8/24/2024,573,699,Gondia,441614,Mid Sale,15%
8047538196,8/20/2024,MZ-M-50,1,flipkartlogistics,MYSC1099512742,Delivered,8/21/2024,573,699,New Delhi,110092,Mid Sale,15%
9582570809,8/20/2024,PC-M-50,2,flipkartlogistics,MYSC1099527189,Delivered,8/22/2024,573,699,Ludhiana,141002,Mid Sale,15%
9582570809,8/20/2024,BR-M-50,2,flipkartlogistics,MYSC1099527189,Delivered,8/22/2024,573,699,Ludhiana,141002,Mid Sale,15%
8047632540,8/20/2024,PC-M-50,1,EK_E2E,MYEC1024378722,Delivered,8/25/2024,573,699,Pilani,333026,Mid Sale,15%
8047646842,8/20/2024,PC-M-50,1,EK_E2E,MYEC1024384324,Delivered,8/25/2024,573,699,Bangalore,560082,Mid Sale,15%
8047804936,8/20/2024,ABF-SE-50,1,flipkartlogistics,MYSC1099603921,RTO Received,,696,849,Gautam Buddha Nagar,201301,Mid Sale,15%
8047829865,8/20/2024,BR-M-50,1,EK_E2E,MYEC1024392076,Delivered,8/23/2024,573,699,Haldwani,263139,Mid Sale,15%
8047835523,8/20/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Guntur,522002,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700844,8/20/2024,HS-SUN-50,6,EK_E2E,MYEP1033985988,RTO Received,9/13/2024,594,699,Hyderabad,502307,Mid Sale,15%
9582700525,8/20/2024,BR-M-50,2,flipkartlogistics,MYSC1099604137,RTO Received,,573,699,New Delhi,110091,Mid Sale,15%
9582700525,8/20/2024,BHA-EX-100-2,2,flipkartlogistics,MYSC1099604137,RTO Received,,569,599,New Delhi,110091,Mid Sale,15%
8047906291,8/20/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Guntur,522002,Mid Sale,15%
8047970260,8/20/2024,MZ-M-50,1,ecomexpress,10396987492,Delivered,8/27/2024,573,699,Rajpipla,391120,Mid Sale,15%
8047971842,8/20/2024,PC-M-50,1,flipkartlogistics,MYSP1136500519,Delivered,8/25/2024,573,699,Bangalore,562125,Mid Sale,15%
8048108001,8/20/2024,ABF-SE-50,1,flipkartlogistics,MYSC1099663808,Delivered,8/27/2024,696,849,Kolkata,700016,Mid Sale,15%
8048184088,8/21/2024,PC-M-50,1,EK_E2E,MYEP1034020475,RTO Received,,573,699,Bhiwandi,421302,Mid Sale,15%
8048211677,8/21/2024,BR-M-50,1,EK_E2E,MYEC1024410993,Delivered,8/25/2024,573,699,Ranchi,835303,Mid Sale,15%
8048266265,8/21/2024,GRC-SE-30,1,flipkartlogistics,MYSP1136501732,RTO Received,9/10/2024,569,695,Navi Mumbai,400706,Mid Sale,15%
8048267141,8/21/2024,BR-M-50,1,EK_E2E,MYEP1034010625,RTO Received,9/10/2024,573,699,Naraingarh,134203,Mid Sale,15%
8048392185,8/21/2024,GRC-SE-30,1,EK_E2E,MYEC1024417541,Delivered,8/26/2024,569,695,Kasaragod,671541,Mid Sale,15%
8048559409,8/21/2024,BR-M-50,1,EK_E2E,MYEC1024450248,Delivered,8/25/2024,573,699,Kanakpura,562112,Mid Sale,15%
8048874426,8/21/2024,BR-M-50,1,EK_E2E,MYEP1034133359,Delivered,8/26/2024,573,699,Bhiwandi,421302,Mid Sale,15%
9583102164,8/21/2024,MZ-M-50,2,EK_E2E,MYEC1024506181,Delivered,8/27/2024,573,699,Karad,415539,Mid Sale,15%
9583102164,8/21/2024,BHA-EX-100-2,2,EK_E2E,MYEC1024506181,Delivered,8/27/2024,569,599,Karad,415539,Mid Sale,15%
8049019914,8/21/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Kokrajhar,783376,Mid Sale,15%
8049029808,8/21/2024,BR-M-50,1,ecomexpress,3312531349,Delivered,8/31/2024,573,699,Sagara,577429,Mid Sale,15%
8049033020,8/21/2024,HS-SUN-50,1,flipkartlogistics,MYSC1099778379,Delivered,8/23/2024,594,699,New Delhi,110089,Mid Sale,15%
8049065660,8/21/2024,GRC-SE-30,1,flipkartlogistics,MYSP1136790671,Delivered,8/27/2024,569,695,Mysore,570017,Mid Sale,15%
8049077800,8/21/2024,PC-M-50,1,flipkartlogistics,MYSP1136790630,Delivered,8/27/2024,573,699,Bangalore,562125,Mid Sale,15%
8049190794,8/21/2024,GRC-SE-30,1,flipkartlogistics,MYSC1099845618,Delivered,8/23/2024,569,695,New Delhi,110060,Mid Sale,15%
8049225918,8/22/2024,PC-M-50,1,flipkartlogistics,,Pre Cancelled,,573,699,Bhubaneshwar,751029,BAU,10%
8049227064,8/22/2024,ABF-SE-50,1,flipkartlogistics,MYSC1099859443,Delivered,8/27/2024,696,849,Bhubaneshwar,751029,BAU,10%
8049236677,8/22/2024,PC-M-50,1,flipkartlogistics,MYSP1136791923,Delivered,8/27/2024,573,699,Bhubaneshwar,751029,BAU,10%
8049246750,8/22/2024,PC-M-50,1,flipkartlogistics,MYSC1099859624,RTO Received,9/19/2024,573,699,Hyderabad,500016,BAU,10%
8049373384,8/22/2024,GRC-SE-30,1,EK_E2E,MYEP1034142078,Delivered,8/27/2024,569,695,Shivamoga,577204,BAU,10%
8049703970,8/22/2024,BR-M-50,1,flipkartlogistics,,Delivered,8/27/2024,573,699,Hyderabad,500032,BAU,10%
8049760266,8/22/2024,MZ-M-50,1,flipkartlogistics,MYSC1099940905,RTO Received,,573,699,Dehradun,248003,BAU,10%
8049844714,8/22/2024,PC-M-50,1,EK_E2E,MYEP1034197957,Delivered,8/27/2024,573,699,Gulbarga,585101,BAU,10%
8049977030,8/22/2024,PC-M-50,1,flipkartlogistics,MYSC1100025929,Delivered,8/27/2024,573,699,Hyderabad,500072,BAU,10%
8050013806,8/22/2024,BR-M-50,1,flipkartlogistics,MYSP1136928423,Delivered,8/24/2024,573,699,New Delhi,110091,BAU,10%
8050285707,8/23/2024,MZ-M-50,1,flipkartlogistics,MYSC1100027025,Delivered,8/27/2024,573,699,Pune,411058,BAU,10%
8050290339,8/23/2024,BR-M-50,1,flipkartlogistics,MYSP1137034129,Delivered,8/27/2024,573,699,Pune,411057,BAU,10%
8050302371,8/23/2024,MZ-M-50,1,EK_E2E,MYEP1034234022,Delivered,8/27/2024,573,699,Baruipur,700144,BAU,10%
8050363126,8/23/2024,MZ-M-50,1,flipkartlogistics,MYSC1100025220,Delivered,8/25/2024,573,699,Dehradun,248003,BAU,10%
8050402186,8/23/2024,GRC-SE-30,1,EK_E2E,MYEP1034234864,Delivered,8/27/2024,569,695,Kakinada,533001,BAU,10%
8050448234,8/23/2024,PC-M-50,1,EK_E2E,MYEP1034234709,Delivered,,573,699,Burdwan,713141,BAU,10%
8050455019,8/23/2024,BR-M-50,1,flipkartlogistics,MYSP1137020290,Delivered,8/25/2024,573,699,Meerut,250002,BAU,10%
8050458531,8/23/2024,PC-M-50,1,flipkartlogistics,MYSP1137020062,Delivered,8/25/2024,573,699,Jaipur,302021,BAU,10%
8050569148,8/23/2024,PC-M-50,1,flipkartlogistics,MYSC1100071061,Delivered,8/27/2024,573,699,Kolkata,700075,BAU,10%
8050629706,8/23/2024,PC-M-50,1,EK_E2E,MYEP1034274677,Delivered,8/27/2024,573,699,Ambala,134003,BAU,10%
8050678687,8/23/2024,PC-M-50,1,EK_E2E,MYEP1034282340,Delivered,8/27/2024,573,699,Bolangir,767001,BAU,10%
8050726724,8/23/2024,HS-SUN-50,1,flipkartlogistics,MYSP1137143810,Delivered,8/24/2024,594,699,Gautam Buddha Nagar,201304,BAU,10%
8050736533,8/23/2024,ABF-SE-50,1,flipkartlogistics,MYSP1137144517,Delivered,8/24/2024,696,849,Delhi,110018,BAU,10%
8050826331,8/23/2024,PC-M-50,1,flipkartlogistics,MYSP1137179522,Delivered,9/2/2024,573,699,Hyderabad,500008,BAU,10%
8050893690,8/23/2024,GRC-SE-30,1,flipkartlogistics,MYSP1137186269,Delivered,8/25/2024,569,695,West delhi,110018,BAU,10%
8051139441,8/23/2024,BR-M-50,1,flipkartlogistics,MYSP1137290869,Delivered,8/28/2024,573,699,Hyderabad,500072,BAU,10%
8051326934,8/24/2024,BR-M-50,1,flipkartlogistics,MYSC1100228854,Delivered,8/26/2024,573,699,New Delhi,110077,BAU,10%
8051786806,8/24/2024,VAN-SE-30,1,flipkartlogistics,MYSP1137600005,Delivered,8/30/2024,1065,1299,Pune,411041,BAU,10%
8051897261,8/24/2024,BR-M-50,1,EK_E2E,MYEP1034441550,Delivered,8/30/2024,573,699,Pune,411015,BAU,10%
8052061227,8/24/2024,PC-M-50,1,flipkartlogistics,MYSP1137601706,Delivered,8/30/2024,573,699,Vijayawada,520003,BAU,10%
8052193558,8/25/2024,PC-M-50,1,flipkartlogistics,MYSP1137602141,Delivered,8/28/2024,573,699,Gurugram,122018,BAU,10%
8052198983,8/25/2024,GRC-SE-30,1,flipkartlogistics,MYSP1137601422,Delivered,8/30/2024,569,695,Kolkata,700039,BAU,10%
8052249566,8/25/2024,PC-M-50,1,flipkartlogistics,MYSC1100439882,Delivered,8/30/2024,573,699,Chennai,603103,BAU,10%
8052470143,8/25/2024,PC-M-50,1,flipkartlogistics,MYSP1137592582,Delivered,8/27/2024,573,699,Gautam Buddha Nagar,201301,BAU,10%
8052474078,8/25/2024,PC-M-50,1,EK_E2E,MYEC1024739409,Delivered,8/31/2024,573,699,Srikakulam,532001,BAU,10%
8052503827,8/25/2024,PC-M-50,1,flipkartlogistics,MYSP1137603330,Delivered,8/27/2024,573,699,Greater Noida,201308,BAU,10%
8052505624,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137601589,Delivered,8/29/2024,573,699,Hyderabad,500048,BAU,10%
8052508613,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137601372,Delivered,8/30/2024,573,699,Bangalore,560029,BAU,10%
8052523990,8/25/2024,BR-M-50,1,EK_E2E,MYEP1034446282,Delivered,8/30/2024,573,699,Karimnagar,505451,BAU,10%
8052531716,8/25/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Guntur,522002,BAU,10%
8052607512,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137703820,Delivered,8/28/2024,573,699,Delhi,110078,BAU,10%
8052632964,8/25/2024,PC-M-50,1,flipkartlogistics,MYSP1137704026,Delivered,8/28/2024,573,699,Jaipur,302019,BAU,10%
8052701270,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137801311,Delivered,8/30/2024,573,699,Bhubaneswar,751002,BAU,10%
8052723908,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137800508,Delivered,8/30/2024,573,699,Bangalore,560087,BAU,10%
8052794244,8/25/2024,BR-M-50,1,flipkartlogistics,MYSP1137798960,Delivered,8/30/2024,573,699,Bangalore,560076,BAU,10%
8052839545,8/25/2024,MZ-M-50,1,flipkartlogistics,MYSP1137799859,Delivered,8/30/2024,573,699,Kolkata,700122,BAU,10%
9584174738,8/25/2024,BR-M-50,2,EK_E2E,MYEP1034467951,Delivered,8/30/2024,573,699,Ahmedabad,382210,BAU,10%
9584174738,8/25/2024,BR-M-50,2,EK_E2E,MYEP1034467951,Delivered,8/30/2024,573,699,Ahmedabad,382210,BAU,10%
8052964658,8/25/2024,PC-M-50,1,flipkartlogistics,MYSP1137704039,Delivered,8/27/2024,573,699,Ghaziabad,201014,BAU,10%
8053008803,8/25/2024,PC-M-50,1,EK_E2E,MYEC1024779626,RTO Received,,573,699,Mulbagal,563131,BAU,10%
8053157490,8/25/2024,BR-M-50,1,EK_E2E,MYEC1024760662,RTO Received,,573,699,West Godavari,534330,BAU,10%
8053209810,8/25/2024,BR-M-50,1,EK_E2E,MYEC1024779646,Delivered,,573,699,Silchar,788010,BAU,10%
8053234693,8/26/2024,ABF-SE-50,1,flipkartlogistics,MYSP1137798865,Delivered,8/30/2024,696,849,Hyderabad,500050,BAU,10%
8053271968,8/26/2024,BR-M-50,1,flipkartlogistics,MYSC1100563965,Delivered,8/28/2024,573,699,Gurugram,122002,BAU,10%
8053317121,8/26/2024,BR-M-50,1,flipkartlogistics,MYSP1137797557,Delivered,8/30/2024,573,699,Patna,800023,BAU,10%
8053318850,8/26/2024,BR-M-50,1,flipkartlogistics,MYSP1137799117,Delivered,8/30/2024,573,699,Bangalore,560102,BAU,10%
8053327994,8/26/2024,PC-M-50,1,flipkartlogistics,MYSP1137786153,Delivered,8/28/2024,573,699,Jaipur,302020,BAU,10%
8053379864,8/26/2024,PC-M-50,1,EK_E2E,MYEC1024777367,Delivered,8/31/2024,573,699,Anantapur,515004,BAU,10%
8053457013,8/26/2024,GRC-SE-30,1,EK_E2E,MYEP1034541066,Delivered,8/30/2024,569,695,Barbil,758035,BAU,10%
8053507628,8/26/2024,BR-M-50,1,flipkartlogistics,MYSC1100615762,Delivered,8/30/2024,573,699,Bangalore,560100,BAU,10%
8053586301,8/26/2024,BR-M-50,1,flipkartlogistics,MYSC1100626472,Delivered,8/30/2024,573,699,Visakhapatnam,530016,BAU,10%
8053728356,8/26/2024,BR-M-50,1,flipkartlogistics,MYSC1100653379,Delivered,9/3/2024,573,699,Bhubaneswar,751024,BAU,10%
8053735393,8/26/2024,BR-M-50,1,EK_E2E,MYEP1034571603,Delivered,8/29/2024,573,699,Alwar,301001,BAU,10%
8053760385,8/26/2024,BR-M-50,1,flipkartlogistics,MYSC1100655113,Delivered,9/2/2024,573,699,Kolkata,700028,BAU,10%
8053823007,8/26/2024,GRC-SE-30,1,EK_E2E,MYEP1034608111,Delivered,9/1/2024,569,695,Veppanthattai,621117,BAU,10%
8053896392,8/26/2024,PC-M-50,1,EK_E2E,MYEC1024841893,RTO Received,8/31/2024,573,699,Jaipur,303901,BAU,10%
8054014385,8/26/2024,MZ-M-50,1,EK_E2E,MYEC1024864209,Delivered,8/31/2024,573,699,Krishnagar,741505,BAU,10%
8054234177,8/27/2024,GRC-SE-30,1,flipkartlogistics,MYSP1138054029,Delivered,9/1/2024,569,695,Hyderabad,500072,BAU,10%
8054248252,8/27/2024,BR-M-50,1,EK_E2E,MYEC1024859364,Delivered,8/29/2024,573,699,Jaipur,303901,BAU,10%
8054248264,8/27/2024,HS-SUN-50,1,EK_E2E,MYEC1024863912,RTO Received,9/13/2024,573,699,Vallam,613403,BAU,10%
8054296203,8/27/2024,BR-M-50,1,flipkartlogistics,MYSP1138053019,Delivered,9/3/2024,573,699,Panjim,403101,BAU,10%
8054340839,8/27/2024,PC-M-50,1,EK_E2E,MYEC1024884932,Delivered,8/31/2024,573,699,Bhandara,441924,BAU,10%
8054464405,8/27/2024,MZ-M-50,1,flipkartlogistics,MYSP1138130124,Delivered,,573,699,Coimbatore,641029,BAU,10%
8054484332,8/27/2024,BR-M-50,1,EK_E2E,MYEP1034651814,Delivered,8/31/2024,573,699,Aurangabad,431001,BAU,10%
8054568868,8/27/2024,BR-M-50,1,EK_E2E,MYEC1024914000,Delivered,9/3/2024,573,699,Khammam,507002,BAU,10%
8054768326,8/27/2024,PC-M-50,1,flipkartlogistics,MYSP1138300587,Pre Cancelled,,573,699,Bangalore,560103,BAU,10%
8054802313,8/27/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Baramulla,193101,BAU,10%
8054803326,8/27/2024,BR-M-50,1,EK_E2E,,Pre Cancelled,,573,699,Baramulla,193101,BAU,10%
8054812548,8/27/2024,BR-M-50,1,EK_E2E,MYEP1034698830,Delivered,9/2/2024,573,699,Baramulla,193101,BAU,10%
8054860095,8/27/2024,BR-M-50,1,EK_E2E,MYEC1024938779,Delivered,9/2/2024,573,699,Daltonganj,822101,BAU,10%
8054935453,8/27/2024,BR-M-50,1,ecomexpress,10402497959,Delivered,9/2/2024,573,699,Sambalpur,768108,BAU,10%
8054981032,8/27/2024,BR-M-50,1,flipkartlogistics,MYSC1100900071,Delivered,8/30/2024,573,699,Jaipur,302019,BAU,10%
8055056965,8/27/2024,BR-M-50,1,ecomexpress,8055056965,Delivered,9/2/2024,573,699,Maddur,571422,BAU,10%
8055097645,8/28/2024,BR-M-50,1,flipkartlogistics,MYSC1100899460,Delivered,8/29/2024,573,699,New Delhi,110028,BAU,10%
8055124956,8/28/2024,PC-M-50,1,flipkartlogistics,MYSP1138300226,Delivered,9/3/2024,573,699,Kolkata,700001,BAU,10%
8055142636,8/28/2024,PC-M-50,1,flipkartlogistics,MYSP1138295319,RTO Received,,573,699,Ghaziabad,201012,BAU,10%
8055222468,8/28/2024,GRC-SE-30,1,flipkartlogistics,MYSC1100903543,RTO Received,9/19/2024,569,695,Guwahati,781011,BAU,10%
8055253448,8/28/2024,MZ-M-50,1,flipkartlogistics,MYSC1100904298,Delivered,8/30/2024,573,699,Dehradun,248005,BAU,10%
8055313505,8/28/2024,BR-M-50,1,flipkartlogistics,MYSP1138355196,Delivered,9/1/2024,573,699,Kalyan,421306,BAU,10%
8055346183,8/28/2024,BR-M-50,1,EK_E2E,MYEP1034741816,RTO Received,,573,699,Kodad,508206,BAU,10%
8055397977,8/28/2024,ABF-SE-50,1,flipkartlogistics,MYSC1100955745,Delivered,8/30/2024,696,849,"Amritsar,",143001,BAU,10%
